
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
3.44,-0.295706,-3.67317,0.125842,0.456776,0.310235,0.0672789,0.00922323,-0.00397185,0.0124002
3.45,-0.291138,-3.67006,0.126515,0.456871,0.310193,0.0674022,0.00987087,-0.00438882,0.0122608
3.46,-0.286569,-3.66696,0.12719,0.456973,0.310147,0.0675241,0.0105185,-0.00480578,0.0121214
3.47,-0.281999,-3.66386,0.127866,0.457082,0.310097,0.0676446,0.0111661,-0.00522274,0.011982
3.48,-0.277427,-3.66076,0.128543,0.457197,0.310043,0.0677637,0.0118138,-0.0056397,0.0118426
3.49,-0.272855,-3.65766,0.129221,0.457318,0.309984,0.0678814,0.0124614,-0.00605666,0.0117032
3.5,-0.268281,-3.65456,0.1299,0.457446,0.309922,0.0679978,0.0131091,-0.00647362,0.0115638
3.51,-0.263706,-3.65146,0.130581,0.45758,0.309855,0.0681127,0.0137567,-0.00689058,0.0114245
3.52,-0.259129,-3.64836,0.131263,0.457721,0.309784,0.0682263,0.0144043,-0.00730754,0.0112851
3.53,-0.254551,-3.64527,0.131945,0.457868,0.309709,0.0683384,0.015052,-0.00772451,0.0111457
3.54,-0.249972,-3.64217,0.132629,0.458022,0.309629,0.0684492,0.0156996,-0.00814147,0.0110063
3.55,-0.245391,-3.63907,0.133314,0.458182,0.309546,0.0685585,0.0163473,-0.00855843,0.0108669
3.56,-0.240808,-3.63598,0.134001,0.458349,0.309458,0.0686665,0.0169949,-0.00897539,0.0107275
3.57,-0.236224,-3.63288,0.134688,0.458522,0.309366,0.0687731,0.0176425,-0.00939235,0.0105881
3.58,-0.231638,-3.62979,0.135376,0.458702,0.30927,0.0688783,0.0182902,-0.00980931,0.0104487
3.59,-0.22705,-3.6267,0.136065,0.458888,0.30917,0.0689821,0.0189378,-0.0102263,0.0103093
3.6,-0.22246,-3.62361,0.136756,0.459081,0.309066,0.0690845,0.0195854,-0.0106432,0.0101699
3.61,-0.217868,-3.62052,0.137447,0.45928,0.308957,0.0691855,0.0202331,-0.0110602,0.0100305
3.62,-0.213274,-3.61743,0.138139,0.459485,0.308845,0.0692851,0.0208807,-0.0114772,0.00989115
3.63,-0.208678,-3.61434,0.138833,0.459697,0.308728,0.0693833,0.0215284,-0.0118941,0.00975176
3.64,-0.20408,-3.61125,0.139527,0.459916,0.308607,0.0694801,0.022176,-0.0123111,0.00961237
3.65,-0.19948,-3.60817,0.140222,0.460141,0.308482,0.0695755,0.0228236,-0.012728,0.00947298
3.66,-0.194878,-3.60508,0.140919,0.460372,0.308352,0.0696696,0.0234713,-0.013145,0.00933358
3.67,-0.190273,-3.602,0.141616,0.46061,0.308219,0.0697622,0.0241189,-0.013562,0.00919419
3.68,-0.185665,-3.59892,0.142314,0.460855,0.308081,0.0698535,0.0247666,-0.0139789,0.0090548
3.69,-0.181055,-3.59584,0.143013,0.461106,0.307939,0.0699433,0.0254142,-0.0143959,0.00891541
3.7,-0.176443,-3.59276,0.143713,0.461363,0.307793,0.0700318,0.0260618,-0.0148128,0.00877602
3.71,-0.171828,-3.58968,0.144413,0.461627,0.307643,0.0701188,0.0267095,-0.0152298,0.00863663
3.72,-0.167211,-3.58661,0.145115,0.461897,0.307489,0.0702045,0.0273571,-0.0156468,0.00849724
3.73,-0.16259,-3.58353,0.145817,0.462174,0.30733,0.0702888,0.0280047,-0.0160637,0.00835785
3.74,-0.157967,-3.58046,0.146521,0.462457,0.307167,0.0703717,0.0286524,-0.0164807,0.00821846
3.75,-0.153341,-3.57739,0.147225,0.462747,0.307,0.0704531,0.0293,-0.0168977,0.00807907
3.76,-0.148712,-3.57432,0.14793,0.463043,0.306829,0.0705332,0.0299477,-0.0173146,0.00793967
3.77,-0.14408,-3.57125,0.148636,0.463346,0.306654,0.0706119,0.0305953,-0.0177316,0.00780028
3.78,-0.139445,-3.56819,0.149342,0.463655,0.306475,0.0706892,0.0312429,-0.0181485,0.00766089
3.79,-0.134807,-3.56512,0.150049,0.463971,0.306291,0.0707652,0.0318906,-0.0185655,0.0075215
3.8,-0.130166,-3.56206,0.150757,0.464293,0.306103,0.0708397,0.0325382,-0.0189825,0.00738211
3.81,-0.125521,-3.559,0.151466,0.464622,0.305911,0.0709128,0.0331858,-0.0193994,0.00724272
3.82,-0.120873,-3.55594,0.152176,0.464957,0.305715,0.0709845,0.0338335,-0.0198164,0.00710333
3.83,-0.116222,-3.55289,0.152886,0.465298,0.305515,0.0710549,0.0344811,-0.0202333,0.00696394
3.84,-0.111567,-3.54983,0.153597,0.465646,0.305311,0.0711238,0.0351288,-0.0206503,0.00682455
3.85,-0.106909,-3.54678,0.154308,0.466001,0.305102,0.0711914,0.0357764,-0.0210673,0.00668515
3.86,-0.105904,-3.54612,0.154462,0.466078,0.305057,0.0712057,0.035916,-0.0211572,0.0066551
3.87,-0.101242,-3.54307,0.155174,0.466432,0.304842,0.0712712,0.0348887,-0.02178,0.00643781
3.88,-0.0965757,-3.54003,0.155887,0.466776,0.304621,0.0713345,0.0338613,-0.0224029,0.00622051
3.89,-0.0919063,-3.53698,0.156601,0.467109,0.304394,0.0713956,0.0328339,-0.0230258,0.00600322
3.9,-0.0872336,-3.53394,0.157315,0.467433,0.30416,0.0714546,0.0318065,-0.0236487,0.00578592
3.91,-0.0825577,-3.5309,0.15803,0.467746,0.303921,0.0715113,0.0307792,-0.0242715,0.00556863
3.92,-0.0778787,-3.52786,0.158745,0.468048,0.303675,0.0715659,0.0297518,-0.0248944,0.00535133
3.93,-0.0731967,-3.52483,0.159461,0.468341,0.303423,0.0716184,0.0287244,-0.0255173,0.00513404
3.94,-0.0685119,-3.52179,0.160178,0.468623,0.303165,0.0716686,0.027697,-0.0261402,0.00491674
3.95,-0.0638243,-3.51876,0.160895,0.468895,0.3029,0.0717167,0.0266697,-0.026763,0.00469945
3.96,-0.0591341,-3.51573,0.161612,0.469156,0.302629,0.0717626,0.0256423,-0.0273859,0.00448215
3.97,-0.0544412,-3.51271,0.16233,0.469407,0.302352,0.0718063,0.0246149,-0.0280088,0.00426485
3.98,-0.049746,-3.50969,0.163048,0.469648,0.302069,0.0718479,0.0235876,-0.0286317,0.00404756
3.99,-0.0450483,-3.50667,0.163767,0.469879,0.30178,0.0718873,0.0225602,-0.0292545,0.00383026
4,-0.0403484,-3.50365,0.164486,0.4701,0.301484,0.0719245,0.0215328,-0.0298774,0.00361297
4.01,-0.0356464,-3.50064,0.165205,0.47031,0.301182,0.0719595,0.0205054,-0.0305003,0.00339567
4.02,-0.0309422,-3.49763,0.165925,0.47051,0.300874,0.0719924,0.0194781,-0.0311232,0.00317838
4.03,-0.0262362,-3.49462,0.166645,0.470699,0.30056,0.0720231,0.0184507,-0.031746,0.00296108
4.04,-0.0215283,-3.49162,0.167365,0.470879,0.300239,0.0720516,0.0174233,-0.0323689,0.00274379
4.05,-0.0168187,-3.48862,0.168086,0.471048,0.299912,0.072078,0.0163959,-0.0329918,0.00252649
4.06,-0.0121074,-3.48562,0.168807,0.471207,0.299579,0.0721022,0.0153686,-0.0336147,0.0023092
4.07,-0.00739456,-3.48263,0.169528,0.471355,0.29924,0.0721242,0.0143412,-0.0342375,0.0020919
4.08,-0.0026803,-3.47963,0.17025,0.471493,0.298895,0.072144,0.0133138,-0.0348604,0.00187461
4.09,0.00203528,-3.47665,0.170971,0.471621,0.298543,0.0721617,0.0122864,-0.0354833,0.00165731
4.1,0.00675209,-3.47366,0.171693,0.471739,0.298185,0.0721771,0.0112591,-0.0361062,0.00144002
4.11,0.01147,-3.47068,0.172415,0.471847,0.297821,0.0721905,0.0102317,-0.0367291,0.00122272
4.12,0.016189,-3.46771,0.173137,0.471944,0.29745,0.0722016,0.00920433,-0.0373519,0.00100542
4.13,0.0209089,-3.46473,0.173859,0.472031,0.297074,0.0722106,0.00817696,-0.0379748,0.000788129
4.14,0.0256296,-3.46177,0.174581,0.472107,0.296691,0.0722174,0.00714959,-0.0385977,0.000570834
4.15,0.030351,-3.4588,0.175303,0.472174,0.296302,0.072222,0.00612221,-0.0392206,0.000353539
4.16,0.035073,-3.45584,0.176025,0.47223,0.295907,0.0722244,0.00509484,-0.0398434,0.000136243
4.17,0.0397955,-3.45288,0.176747,0.472276,0.295505,0.0722247,0.00406747,-0.0404663,-8.10522e-05
4.18,0.0445185,-3.44993,0.17747,0.472311,0.295097,0.0722228,0.00304009,-0.0410892,-0.000298348
4.19,0.0492417,-3.44698,0.178192,0.472336,0.294683,0.0722187,0.00201272,-0.0417121,-0.000515643
4.2,0.0539652,-3.44404,0.178914,0.472351,0.294263,0.0722125,0.000985349,-0.0423349,-0.000732938
4.21,0.0586887,-3.4411,0.179636,0.472356,0.293836,0.0722041,-4.2024e-05,-0.0429578,-0.000950234
4.22,0.0634123,-3.43816,0.180358,0.472351,0.293404,0.0721935,-0.0010694,-0.0435807,-0.00116753
4.23,0.0681357,-3.43523,0.18108,0.472335,0.292965,0.0721807,-0.00209677,-0.0442036,-0.00138482
4.24,0.0728589,-3.4323,0.181802,0.472309,0.29252,0.0721658,-0.00312414,-0.0448264,-0.00160212
4.25,0.0775818,-3.42938,0.182523,0.472272,0.292068,0.0721487,-0.00415152,-0.0454493,-0.00181941
4.26,0.0823043,-3.42646,0.183245,0.472226,0.291611,0.0721294,-0.00517889,-0.0460722,-0.00203671
4.27,0.0870263,-3.42354,0.183966,0.472169,0.291147,0.072108,-0.00620626,-0.0466951,-0.00225401
4.28,0.0917477,-3.42064,0.184687,0.472101,0.290677,0.0720843,-0.00723363,-0.0473179,-0.0024713
4.29,0.0964683,-3.41773,0.185408,0.472024,0.290201,0.0720585,-0.00826101,-0.0479408,-0.0026886
4.3,0.101188,-3.41483,0.186128,0.471936,0.289718,0.0720306,-0.00928838,-0.0485637,-0.00290589
4.31,0.105907,-3.41194,0.186848,0.471838,0.289229,0.0720004,-0.0103158,-0.0491866,-0.00312319
4.32,0.110625,-3.40905,0.187568,0.47173,0.288734,0.0719681,-0.0113431,-0.0498094,-0.00334048
4.33,0.115342,-3.40616,0.188288,0.471611,0.288233,0.0719336,-0.0123705,-0.0504323,-0.00355778
4.34,0.120057,-3.40328,0.189007,0.471483,0.287726,0.0718969,-0.0133979,-0.0510552,-0.00377507
4.35,0.124771,-3.40041,0.189725,0.471343,0.287212,0.0718581,-0.0144252,-0.0516781,-0.00399237
4.36,0.129484,-3.39754,0.190444,0.471194,0.286692,0.0718171,-0.0154526,-0.0523009,-0.00420966
4.37,0.134195,-3.39467,0.191162,0.471034,0.286166,0.0717739,-0.01648,-0.0529238,-0.00442696
4.38,0.138905,-3.39182,0.191879,0.470864,0.285634,0.0717286,-0.0175074,-0.0535467,-0.00464425
4.39,0.143612,-3.38896,0.192596,0.470684,0.285095,0.071681,-0.0185347,-0.0541696,-0.00486155
4.4,0.148318,-3.38611,0.193313,0.470494,0.28455,0.0716313,-0.0195621,-0.0547924,-0.00507885
4.41,0.153022,-3.38327,0.194029,0.470293,0.283999,0.0715794,-0.0205895,-0.0554153,-0.00529614
4.42,0.154242,-3.38253,0.194215,0.470239,0.283855,0.0715656,-0.0208559,-0.0555769,-0.0053525
4.43,0.158943,-3.3797,0.19493,0.470033,0.283321,0.0715145,-0.0204587,-0.051295,-0.00488099
4.44,0.163643,-3.37687,0.195645,0.46983,0.282829,0.071468,-0.0200615,-0.0470132,-0.00440948
4.45,0.16834,-3.37404,0.196359,0.469631,0.282381,0.0714263,-0.0196642,-0.0427314,-0.00393798
4.46,0.173035,-3.37122,0.197073,0.469437,0.281975,0.0713893,-0.019267,-0.0384495,-0.00346647
4.47,0.177729,-3.3684,0.197787,0.469246,0.281612,0.071357,-0.0188698,-0.0341677,-0.00299496
4.48,0.18242,-3.36559,0.198501,0.469059,0.281291,0.0713294,-0.0184725,-0.0298858,-0.00252345
4.49,0.18711,-3.36278,0.199214,0.468877,0.281014,0.0713065,-0.0180753,-0.025604,-0.00205194
4.5,0.191798,-3.35997,0.199927,0.468698,0.280779,0.0712883,-0.0176781,-0.0213222,-0.00158044
4.51,0.196484,-3.35716,0.20064,0.468523,0.280587,0.0712749,-0.0172808,-0.0170403,-0.00110893
4.52,0.201168,-3.35435,0.201352,0.468352,0.280438,0.0712661,-0.0168836,-0.0127585,-0.000637421
4.53,0.205851,-3.35155,0.202065,0.468185,0.280332,0.0712621,-0.0164864,-0.00847666,-0.000165913
4.54,0.210532,-3.34875,0.202778,0.468023,0.280269,0.0712628,-0.0160891,-0.00419482,0.000305595
4.55,0.215211,-3.34595,0.20349,0.467864,0.280248,0.0712682,-0.0156919,8.70197e-05,0.000777103
4.56,0.219889,-3.34314,0.204203,0.467709,0.280271,0.0712784,-0.0152947,0.00436886,0.00124861
4.57,0.224565,-3.34034,0.204916,0.467558,0.280336,0.0712932,-0.0148974,0.0086507,0.00172012
4.58,0.22924,-3.33754,0.205629,0.467411,0.280444,0.0713128,-0.0145002,0.0129325,0.00219163
4.59,0.233914,-3.33473,0.206342,0.467268,0.280594,0.071337,-0.014103,0.0172144,0.00266313
4.6,0.238586,-3.33192,0.207056,0.467129,0.280788,0.071366,-0.0137057,0.0214962,0.00313464
4.61,0.243256,-3.32912,0.207769,0.466994,0.281024,0.0713997,-0.0133085,0.025778,0.00360615
4.62,0.247926,-3.3263,0.208484,0.466862,0.281304,0.0714382,-0.0129113,0.0300599,0.00407766
4.63,0.252594,-3.32349,0.209198,0.466735,0.281626,0.0714813,-0.012514,0.0343417,0.00454917
4.64,0.25726,-3.32067,0.209913,0.466612,0.28199,0.0715291,-0.0121168,0.0386236,0.00502067
4.65,0.261926,-3.31785,0.210629,0.466493,0.282398,0.0715817,-0.0117196,0.0429054,0.00549218
4.66,0.26659,-3.31502,0.211345,0.466378,0.282848,0.071639,-0.0113223,0.0471872,0.00596369
4.67,0.271253,-3.31219,0.212062,0.466267,0.283342,0.071701,-0.0109251,0.0514691,0.0064352
4.68,0.275915,-3.30936,0.212779,0.466159,0.283878,0.0717677,-0.0105279,0.0557509,0.0069067
4.69,0.280577,-3.30651,0.213497,0.466056,0.284457,0.0718391,-0.0101306,0.0600328,0.00737821
4.7,0.285237,-3.30367,0.214216,0.465957,0.285079,0.0719152,-0.00973341,0.0643146,0.00784972
4.71,0.286023,-3.30319,0.214337,0.46594,0.285188,0.0719286,-0.00966637,0.0650372,0.0079293
4.72,0.290682,-3.30033,0.215057,0.465834,0.285841,0.0719977,-0.0116356,0.0656077,0.00590521
4.73,0.29534,-3.29747,0.215777,0.465708,0.2865,0.0720467,-0.0136049,0.0661781,0.00388112
4.74,0.299996,-3.2946,0.216498,0.465562,0.287164,0.0720754,-0.0155741,0.0667485,0.00185703
4.75,0.304651,-3.29173,0.217218,0.465396,0.287835,0.0720838,-0.0175433,0.067319,-0.000167062
4.76,0.309304,-3.28884,0.217939,0.465211,0.288511,0.072072,-0.0195126,0.0678894,-0.00219115
4.77,0.313955,-3.28595,0.21866,0.465006,0.289193,0.07204,-0.0214818,0.0684599,-0.00421524
4.78,0.318604,-3.28306,0.21938,0.464781,0.28988,0.0719877,-0.0234511,0.0690303,-0.00623933
4.79,0.32325,-3.28016,0.220099,0.464537,0.290573,0.0719152,-0.0254203,0.0696008,-0.00826342
4.8,0.327895,-3.27725,0.220818,0.464273,0.291272,0.0718224,-0.0273896,0.0701712,-0.0102875
4.81,0.332536,-3.27433,0.221536,0.463989,0.291977,0.0717094,-0.0293588,0.0707416,-0.0123116
4.82,0.337174,-3.27141,0.222252,0.463686,0.292687,0.0715762,-0.031328,0.0713121,-0.0143357
4.83,0.341809,-3.26848,0.222967,0.463363,0.293403,0.0714227,-0.0332973,0.0718825,-0.0163598
4.84,0.346441,-3.26554,0.223681,0.46302,0.294125,0.071249,-0.0352665,0.072453,-0.0183839
4.85,0.35107,-3.2626,0.224392,0.462657,0.294852,0.0710551,-0.0372358,0.0730234,-0.020408
4.86,0.355694,-3.25964,0.225102,0.462275,0.295585,0.0708409,-0.039205,0.0735939,-0.022432
4.87,0.360315,-3.25668,0.225809,0.461873,0.296324,0.0706064,-0.0411743,0.0741643,-0.0244561
4.88,0.364932,-3.25372,0.226514,0.461451,0.297068,0.0703517,-0.0431435,0.0747347,-0.0264802
4.89,0.369544,-3.25074,0.227216,0.46101,0.297818,0.0700768,-0.0451128,0.0753052,-0.0285043
4.9,0.374152,-3.24776,0.227915,0.460549,0.298574,0.0697816,-0.047082,0.0758756,-0.0305284
4.91,0.378755,-3.24477,0.228611,0.460069,0.299336,0.0694662,-0.0490512,0.0764461,-0.0325525
4.92,0.383353,-3.24177,0.229304,0.459568,0.300103,0.0691306,-0.0510205,0.0770165,-0.0345766
4.93,0.387946,-3.23877,0.229994,0.459048,0.300876,0.0687747,-0.0529897,0.0775869,-0.0366007
4.94,0.392534,-3.23576,0.23068,0.458508,0.301655,0.0683986,-0.054959,0.0781574,-0.0386248
4.95,0.397117,-3.23274,0.231362,0.457949,0.302439,0.0680022,-0.0569282,0.0787278,-0.0406488
4.96,0.401693,-3.22971,0.23204,0.45737,0.30323,0.0675856,-0.0588975,0.0792983,-0.0426729
4.97,0.406264,-3.22667,0.232714,0.456771,0.304025,0.0671488,-0.0608667,0.0798687,-0.044697
4.98,0.410829,-3.22363,0.233383,0.456153,0.304827,0.0666917,-0.0628359,0.0804392,-0.0467211
4.99,0.415387,-3.22057,0.234047,0.455514,0.305634,0.0662143,-0.0648052,0.0810096,-0.0487452
5,0.419939,-3.21751,0.234707,0.454856,0.306447,0.0657168,-0.0667744,0.08158,-0.0507693
5.01,0.422299,-3.21592,0.235047,0.454507,0.306871,0.0654505,-0.0677966,0.0818762,-0.05182
5.02,0.426841,-3.21285,0.235699,0.453818,0.307701,0.0649388,-0.0699766,0.0840402,-0.0505133
5.03,0.431375,-3.20977,0.236346,0.453108,0.308552,0.0644402,-0.0721565,0.0862042,-0.0492066
5.04,0.435903,-3.20668,0.236988,0.452375,0.309425,0.0639547,-0.0743364,0.0883683,-0.0478998
5.05,0.440423,-3.20358,0.237625,0.451621,0.31032,0.0634822,-0.0765164,0.0905323,-0.0465931
5.06,0.444935,-3.20047,0.238258,0.450845,0.311236,0.0630228,-0.0786963,0.0926963,-0.0452864
5.07,0.449439,-3.19735,0.238886,0.450047,0.312174,0.0625765,-0.0808762,0.0948604,-0.0439797
5.08,0.453936,-3.19423,0.239509,0.449227,0.313133,0.0621432,-0.0830562,0.0970244,-0.042673
5.09,0.458424,-3.19109,0.240129,0.448386,0.314114,0.061723,-0.0852361,0.0991884,-0.0413663
5.1,0.462904,-3.18795,0.240744,0.447523,0.315117,0.0613159,-0.087416,0.101352,-0.0400596
5.11,0.467374,-3.18479,0.241355,0.446638,0.316141,0.0609219,-0.0895959,0.103516,-0.0387528
5.12,0.471836,-3.18162,0.241962,0.445731,0.317187,0.0605409,-0.0917759,0.105681,-0.0374461
5.13,0.476289,-3.17845,0.242566,0.444802,0.318255,0.0601729,-0.0939558,0.107845,-0.0361394
5.14,0.480732,-3.17526,0.243166,0.443852,0.319344,0.0598181,-0.0961357,0.110009,-0.0348327
5.15,0.485166,-3.17206,0.243762,0.442879,0.320455,0.0594763,-0.0983157,0.112173,-0.033526
5.16,0.48959,-3.16885,0.244356,0.441885,0.321587,0.0591476,-0.100496,0.114337,-0.0322193
5.17,0.494003,-3.16563,0.244945,0.440869,0.322742,0.0588319,-0.102676,0.116501,-0.0309126
5.18,0.498407,-3.16239,0.245532,0.439832,0.323917,0.0585293,-0.104855,0.118665,-0.0296058
5.19,0.5028,-3.15915,0.246116,0.438772,0.325115,0.0582398,-0.107035,0.120829,-0.0282991
5.2,0.507182,-3.15589,0.246697,0.437691,0.326334,0.0579633,-0.109215,0.122993,-0.0269924
5.21,0.511554,-3.15262,0.247275,0.436588,0.327575,0.0576999,-0.111395,0.125157,-0.0256857
5.22,0.515914,-3.14934,0.247851,0.435463,0.328837,0.0574496,-0.113575,0.127321,-0.024379
5.23,0.520263,-3.14605,0.248424,0.434316,0.330121,0.0572123,-0.115755,0.129485,-0.0230723
5.24,0.5246,-3.14274,0.248995,0.433148,0.331427,0.0569882,-0.117935,0.131649,-0.0217656
5.25,0.528926,-3.13942,0.249564,0.431958,0.332754,0.056777,-0.120115,0.133813,-0.0204588
5.26,0.533239,-3.13608,0.250131,0.430746,0.334103,0.056579,-0.122295,0.135977,-0.0191521
5.27,0.537541,-3.13273,0.250696,0.429512,0.335474,0.056394,-0.124475,0.138141,-0.0178454
5.28,0.54183,-3.12937,0.251259,0.428256,0.336866,0.0562221,-0.126655,0.140305,-0.0165387
5.29,0.546106,-3.126,0.25182,0.426979,0.33828,0.0560632,-0.128835,0.142469,-0.015232
5.3,0.550369,-3.12261,0.25238,0.42568,0.339715,0.0559174,-0.131015,0.144633,-0.0139253
5.31,0.554619,-3.1192,0.252939,0.424358,0.341172,0.0557847,-0.133195,0.146797,-0.0126186
5.32,0.558856,-3.11578,0.253496,0.423016,0.342651,0.0556651,-0.135374,0.148961,-0.0113118
5.33,0.56308,-3.11235,0.254052,0.421651,0.344152,0.0555585,-0.137554,0.151125,-0.0100051
5.34,0.567289,-3.1089,0.254607,0.420265,0.345674,0.055465,-0.139734,0.153289,-0.00869842
5.35,0.571485,-3.10544,0.255161,0.418856,0.347217,0.0553845,-0.141914,0.155453,-0.00739171
5.36,0.575666,-3.10196,0.255715,0.417426,0.348783,0.0553171,-0.144094,0.157617,-0.00608499
5.37,0.579833,-3.09846,0.256268,0.415974,0.35037,0.0552628,-0.146274,0.159781,-0.00477828
5.38,0.583986,-3.09495,0.25682,0.414501,0.351978,0.0552216,-0.148454,0.161945,-0.00347157
5.39,0.588123,-3.09142,0.257372,0.413005,0.353609,0.0551934,-0.150634,0.164109,-0.00216485
5.4,0.592246,-3.08788,0.257924,0.411488,0.355261,0.0551783,-0.152814,0.166273,-0.000858138
5.41,0.596353,-3.08432,0.258476,0.409949,0.356934,0.0551762,-0.154994,0.168438,0.000448576
5.42,0.600445,-3.08074,0.259028,0.408388,0.358629,0.0551872,-0.157174,0.170602,0.00175529
5.43,0.60452,-3.07714,0.25958,0.406806,0.360346,0.0552113,-0.159354,0.172766,0.003062
5.44,0.60596,-3.07587,0.259775,0.40624,0.360959,0.055223,-0.160125,0.173532,0.00352464
5.45,0.610014,-3.07225,0.260328,0.404629,0.3627,0.0552552,-0.162079,0.174664,0.00291853
5.46,0.614052,-3.06861,0.26088,0.402998,0.364452,0.0552814,-0.164032,0.175797,0.00231241
5.47,0.618074,-3.06496,0.261433,0.401348,0.366216,0.0553014,-0.165986,0.176929,0.0017063
5.48,0.622079,-3.06129,0.261986,0.399679,0.367991,0.0553155,-0.167939,0.178062,0.00110019
5.49,0.626068,-3.0576,0.262539,0.39799,0.369777,0.0553234,-0.169892,0.179194,0.000494075
5.5,0.630039,-3.05389,0.263093,0.396281,0.371575,0.0553254,-0.171846,0.180327,-0.000112038
5.51,0.633993,-3.05017,0.263646,0.394553,0.373384,0.0553212,-0.173799,0.181459,-0.000718151
5.52,0.63793,-3.04642,0.264199,0.392805,0.375204,0.055311,-0.175752,0.182592,-0.00132426
5.53,0.641849,-3.04266,0.264752,0.391038,0.377036,0.0552947,-0.177706,0.183724,-0.00193038
5.54,0.645751,-3.03888,0.265305,0.389251,0.378879,0.0552724,-0.179659,0.184857,-0.00253649
5.55,0.649634,-3.03509,0.265858,0.387444,0.380733,0.055244,-0.181612,0.185989,-0.0031426
5.56,0.653499,-3.03127,0.26641,0.385619,0.382598,0.0552095,-0.183566,0.187122,-0.00374872
5.57,0.657346,-3.02743,0.266962,0.383773,0.384475,0.055169,-0.185519,0.188254,-0.00435483
5.58,0.661175,-3.02358,0.267513,0.381908,0.386364,0.0551224,-0.187472,0.189387,-0.00496094
5.59,0.664984,-3.01971,0.268064,0.380024,0.388263,0.0550698,-0.189426,0.190519,-0.00556706
5.6,0.668775,-3.01581,0.268615,0.37812,0.390174,0.0550111,-0.191379,0.191652,-0.00617317
5.61,0.672547,-3.0119,0.269164,0.376196,0.392096,0.0549463,-0.193332,0.192784,-0.00677928
5.62,0.676299,-3.00797,0.269713,0.374253,0.39403,0.0548755,-0.195286,0.193917,-0.0073854
5.63,0.680032,-3.00402,0.270262,0.37229,0.395974,0.0547986,-0.197239,0.195049,-0.00799151
5.64,0.683745,-3.00005,0.270809,0.370308,0.397931,0.0547157,-0.199192,0.196182,-0.00859762
5.65,0.687438,-2.99606,0.271356,0.368307,0.399898,0.0546267,-0.201146,0.197314,-0.00920373
5.66,0.691111,-2.99205,0.271902,0.366285,0.401877,0.0545316,-0.203099,0.198447,-0.00980985
5.67,0.694764,-2.98803,0.272447,0.364245,0.403867,0.0544305,-0.205052,0.199579,-0.010416
5.68,0.698396,-2.98398,0.272991,0.362184,0.405868,0.0543233,-0.207006,0.200712,-0.0110221
5.69,0.702007,-2.97991,0.273533,0.360104,0.407881,0.05421,-0.208959,0.201844,-0.0116282
5.7,0.705598,-2.97582,0.274075,0.358005,0.409905,0.0540907,-0.210912,0.202977,-0.0122343
5.71,0.709167,-2.97171,0.274615,0.355886,0.411941,0.0539654,-0.212866,0.20411,-0.0128404
5.72,0.712715,-2.96758,0.275154,0.353748,0.413988,0.0538339,-0.214819,0.205242,-0.0134465
5.73,0.716242,-2.96343,0.275692,0.35159,0.416046,0.0536964,-0.216773,0.206375,-0.0140526
5.74,0.719747,-2.95926,0.276228,0.349412,0.418115,0.0535529,-0.218726,0.207507,-0.0146588
5.75,0.72323,-2.95507,0.276763,0.347215,0.420196,0.0534032,-0.220679,0.20864,-0.0152649
5.76,0.726691,-2.95086,0.277296,0.344999,0.422288,0.0532476,-0.222633,0.209772,-0.015871
5.77,0.73013,-2.94662,0.277828,0.342763,0.424391,0.0530858,-0.224586,0.210905,-0.0164771
5.78,0.733547,-2.94237,0.278358,0.340507,0.426506,0.052918,-0.226539,0.212037,-0.0170832
5.79,0.73694,-2.93809,0.278886,0.338232,0.428632,0.0527442,-0.228493,0.21317,-0.0176893
5.8,0.740311,-2.9338,0.279413,0.335937,0.430769,0.0525642,-0.230446,0.214302,-0.0182954
5.81,0.743659,-2.92948,0.279937,0.333623,0.432918,0.0523783,-0.232399,0.215435,-0.0189015
5.82,0.746984,-2.92514,0.28046,0.331289,0.435078,0.0521862,-0.234353,0.216567,-0.0195077
5.83,0.750285,-2.92078,0.280981,0.328936,0.437249,0.0519881,-0.236306,0.2177,-0.0201138
5.84,0.753562,-2.91639,0.2815,0.326563,0.439432,0.0517839,-0.238259,0.218832,-0.0207199
5.85,0.756816,-2.91199,0.282017,0.324171,0.441626,0.0515737,-0.240213,0.219965,-0.021326
5.86,0.760046,-2.90756,0.282531,0.321759,0.443831,0.0513574,-0.242166,0.221097,-0.0219321
5.87,0.763251,-2.90311,0.283044,0.319327,0.446048,0.0511351,-0.244119,0.22223,-0.0225382
