
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
1.34,0.496586,0.145337,0.0277187,0.493287,0.186251,0.0702015,0.0231075,0.0336032,0.0520771
1.35,0.50152,0.147201,0.0284233,0.493521,0.186586,0.070717,0.0236236,0.0334303,0.0510227
1.36,0.506457,0.149069,0.029133,0.49376,0.18692,0.0712219,0.0241398,0.0332575,0.0499682
1.37,0.511396,0.15094,0.0298477,0.494004,0.187252,0.0717164,0.0246559,0.0330846,0.0489138
1.38,0.516337,0.152814,0.0305673,0.494253,0.187582,0.0722002,0.025172,0.0329118,0.0478593
1.39,0.521281,0.154691,0.0312917,0.494507,0.18791,0.0726735,0.0256881,0.0327389,0.0468049
1.4,0.526227,0.156572,0.0320207,0.494767,0.188236,0.0731363,0.0262042,0.0325661,0.0457505
1.41,0.531176,0.158456,0.0327543,0.495031,0.188561,0.0735886,0.0267204,0.0323932,0.044696
1.42,0.536128,0.160343,0.0334924,0.495301,0.188884,0.0740302,0.0272365,0.0322204,0.0436416
1.43,0.541082,0.162234,0.0342349,0.495576,0.189206,0.0744614,0.0277526,0.0320475,0.0425871
1.44,0.546039,0.164127,0.0349816,0.495856,0.189525,0.074882,0.0282687,0.0318746,0.0415327
1.45,0.550999,0.166024,0.0357325,0.496141,0.189843,0.075292,0.0287848,0.0317018,0.0404783
1.46,0.555962,0.167924,0.0364874,0.496432,0.190159,0.0756915,0.029301,0.0315289,0.0394238
1.47,0.560928,0.169828,0.0372463,0.496727,0.190474,0.0760805,0.0298171,0.0313561,0.0383694
1.48,0.565897,0.171734,0.038009,0.497028,0.190786,0.0764589,0.0303332,0.0311832,0.037315
1.49,0.570868,0.173643,0.0387755,0.497334,0.191097,0.0768268,0.0308493,0.0310104,0.0362605
1.5,0.575843,0.175556,0.0395455,0.497645,0.191407,0.0771841,0.0313654,0.0308375,0.0352061
1.51,0.577063,0.176025,0.0397348,0.497722,0.191482,0.0772701,0.031492,0.0307951,0.0349476
1.52,0.582042,0.177941,0.0405093,0.498043,0.191778,0.0776182,0.0326311,0.0284434,0.0346704
1.53,0.587024,0.179861,0.0412872,0.498375,0.192051,0.0779635,0.0337703,0.0260916,0.0343932
1.54,0.59201,0.181782,0.0420685,0.498718,0.1923,0.0783061,0.0349094,0.0237398,0.034116
1.55,0.596999,0.183706,0.0428533,0.499073,0.192526,0.0786459,0.0360485,0.021388,0.0338388
1.56,0.601991,0.185633,0.0436415,0.499439,0.192728,0.0789829,0.0371877,0.0190363,0.0335616
1.57,0.606988,0.187561,0.044433,0.499817,0.192906,0.0793171,0.0383268,0.0166845,0.0332844
1.58,0.611988,0.189491,0.0452278,0.500206,0.193062,0.0796486,0.039466,0.0143327,0.0330072
1.59,0.616992,0.191422,0.0460259,0.500606,0.193193,0.0799772,0.0406051,0.0119809,0.03273
1.6,0.622,0.193355,0.0468273,0.501018,0.193301,0.0803032,0.0417443,0.00962917,0.0324528
1.61,0.627012,0.195288,0.047632,0.501441,0.193386,0.0806263,0.0428834,0.00727739,0.0321756
1.62,0.632029,0.197222,0.0484398,0.501876,0.193447,0.0809467,0.0440225,0.00492562,0.0318984
1.63,0.63705,0.199157,0.0492509,0.502321,0.193484,0.0812643,0.0451617,0.00257384,0.0316212
1.64,0.642075,0.201092,0.0500651,0.502779,0.193498,0.0815791,0.0463008,0.000222064,0.031344
1.65,0.647105,0.203027,0.0508825,0.503248,0.193489,0.0818911,0.04744,-0.00212971,0.0310668
1.66,0.65214,0.204962,0.0517029,0.503728,0.193456,0.0822004,0.0485791,-0.00448149,0.0307896
1.67,0.65718,0.206896,0.0525265,0.504219,0.193399,0.0825069,0.0497183,-0.00683326,0.0305123
1.68,0.662225,0.208829,0.0533531,0.504722,0.193319,0.0828107,0.0508574,-0.00918504,0.0302351
1.69,0.667274,0.210762,0.0541827,0.505236,0.193215,0.0831116,0.0519966,-0.0115368,0.0299579
1.7,0.672329,0.212694,0.0550153,0.505762,0.193088,0.0834098,0.0531357,-0.0138886,0.0296807
1.71,0.67739,0.214624,0.0558509,0.506299,0.192938,0.0837052,0.0542748,-0.0162404,0.0294035
1.72,0.682455,0.216552,0.0566894,0.506847,0.192763,0.0839979,0.055414,-0.0185921,0.0291263
1.73,0.687527,0.218479,0.0575308,0.507407,0.192566,0.0842878,0.0565531,-0.0209439,0.0288491
1.74,0.692604,0.220404,0.0583751,0.507978,0.192345,0.0845749,0.0576923,-0.0232957,0.0285719
1.75,0.697686,0.222326,0.0592223,0.508561,0.1921,0.0848592,0.0588314,-0.0256475,0.0282947
1.76,0.702775,0.224246,0.0600723,0.509155,0.191832,0.0851408,0.0599706,-0.0279992,0.0280175
1.77,0.707869,0.226162,0.0609251,0.50976,0.19154,0.0854196,0.0611097,-0.030351,0.0277403
1.78,0.71297,0.228076,0.0617807,0.510377,0.191225,0.0856956,0.0622488,-0.0327028,0.0274631
1.79,0.718077,0.229987,0.062639,0.511005,0.190886,0.0859688,0.063388,-0.0350546,0.0271859
1.8,0.72319,0.231894,0.0635,0.511645,0.190523,0.0862393,0.0645271,-0.0374063,0.0269087
1.81,0.72831,0.233797,0.0643638,0.512296,0.190138,0.086507,0.0656663,-0.0397581,0.0266315
1.82,0.733436,0.235697,0.0652302,0.512958,0.189728,0.0867719,0.0668054,-0.0421099,0.0263543
1.83,0.738569,0.237592,0.0660992,0.513632,0.189295,0.0870341,0.0679446,-0.0444617,0.0260771
1.84,0.743709,0.239482,0.0669709,0.514317,0.188839,0.0872935,0.0690837,-0.0468134,0.0257999
1.85,0.748855,0.241368,0.0678451,0.515014,0.188359,0.0875501,0.0702228,-0.0491652,0.0255227
1.86,0.754009,0.243249,0.0687218,0.515722,0.187856,0.0878039,0.071362,-0.051517,0.0252455
1.87,0.75917,0.245125,0.0696011,0.516441,0.187329,0.088055,0.0725011,-0.0538688,0.0249683
1.88,0.764338,0.246996,0.0704829,0.517172,0.186778,0.0883033,0.0736403,-0.0562205,0.0246911
1.89,0.769513,0.248861,0.0713672,0.517914,0.186204,0.0885488,0.0747794,-0.0585723,0.0244139
1.9,0.774696,0.25072,0.0722539,0.518667,0.185607,0.0887916,0.0759186,-0.0609241,0.0241367
1.91,0.779887,0.252573,0.073143,0.519432,0.184986,0.0890316,0.0770577,-0.0632759,0.0238595
1.92,0.785085,0.25442,0.0740345,0.520208,0.184341,0.0892688,0.0781969,-0.0656277,0.0235823
1.93,0.790291,0.25626,0.0749284,0.520996,0.183673,0.0895032,0.079336,-0.0679794,0.0233051
1.94,0.795505,0.258093,0.0758246,0.521795,0.182982,0.0897349,0.0804751,-0.0703312,0.0230279
1.95,0.800727,0.259919,0.0767231,0.522606,0.182267,0.0899638,0.0816143,-0.072683,0.0227507
1.96,0.805957,0.261738,0.0776238,0.523427,0.181528,0.0901899,0.0827534,-0.0750348,0.0224735
1.97,0.811196,0.26355,0.0785269,0.524261,0.180766,0.0904132,0.0838926,-0.0773865,0.0221963
1.98,0.813161,0.264227,0.0788659,0.524576,0.180474,0.0904962,0.0843195,-0.078268,0.0220924
1.99,0.818411,0.266027,0.0797719,0.525413,0.179659,0.090711,0.0831012,-0.0848567,0.0208583
2,0.823669,0.26782,0.0806801,0.526238,0.178777,0.0909134,0.0818829,-0.0914455,0.0196241
2.01,0.828936,0.269603,0.0815902,0.527051,0.17783,0.0911035,0.0806646,-0.0980342,0.01839
2.02,0.83421,0.271376,0.0825021,0.527851,0.176817,0.0912812,0.0794463,-0.104623,0.0171559
2.03,0.839493,0.273139,0.0834157,0.52864,0.175737,0.0914466,0.078228,-0.111212,0.0159217
2.04,0.844783,0.274891,0.084331,0.529416,0.174592,0.0915996,0.0770097,-0.117801,0.0146876
2.05,0.850081,0.276631,0.0852477,0.53018,0.173381,0.0917403,0.0757913,-0.124389,0.0134535
2.06,0.855387,0.278358,0.0861658,0.530932,0.172105,0.0918687,0.074573,-0.130978,0.0122193
2.07,0.8607,0.280072,0.087085,0.531671,0.170762,0.0919847,0.0733547,-0.137567,0.0109852
2.08,0.86602,0.281773,0.0880054,0.532399,0.169353,0.0920884,0.0721364,-0.144156,0.00975107
2.09,0.871348,0.283459,0.0889268,0.533114,0.167879,0.0921797,0.0709181,-0.150744,0.00851694
2.1,0.876682,0.28513,0.089849,0.533817,0.166338,0.0922587,0.0696998,-0.157333,0.0072828
2.11,0.882024,0.286786,0.0907719,0.534508,0.164732,0.0923254,0.0684815,-0.163922,0.00604867
2.12,0.887372,0.288425,0.0916954,0.535187,0.16306,0.0923797,0.0672632,-0.170511,0.00481454
2.13,0.892728,0.290047,0.0926194,0.535853,0.161322,0.0924217,0.0660449,-0.177099,0.0035804
2.14,0.898089,0.291651,0.0935438,0.536508,0.159518,0.0924513,0.0648265,-0.183688,0.00234627
2.15,0.903458,0.293237,0.0944684,0.53715,0.157648,0.0924686,0.0636082,-0.190277,0.00111214
2.16,0.908832,0.294804,0.0953932,0.53778,0.155712,0.0924736,0.0623899,-0.196866,-0.000121994
2.17,0.914213,0.296351,0.0963179,0.538398,0.153711,0.0924662,0.0611716,-0.203454,-0.00135613
2.18,0.9196,0.297878,0.0972424,0.539003,0.151643,0.0924464,0.0599533,-0.210043,-0.00259026
2.19,0.924993,0.299384,0.0981667,0.539597,0.14951,0.0924144,0.058735,-0.216632,-0.00382439
2.2,0.930392,0.300868,0.0990907,0.540178,0.147311,0.0923699,0.0575167,-0.223221,-0.00505853
2.21,0.935797,0.30233,0.100014,0.540747,0.145045,0.0923132,0.0562984,-0.229809,-0.00629266
2.22,0.941207,0.303768,0.100937,0.541304,0.142714,0.0922441,0.0550801,-0.236398,-0.00752679
2.23,0.946623,0.305184,0.101859,0.541849,0.140318,0.0921627,0.0538617,-0.242987,-0.00876092
2.24,0.952044,0.306575,0.10278,0.542381,0.137855,0.0920689,0.0526434,-0.249576,-0.00999506
2.25,0.95747,0.30794,0.1037,0.542901,0.135326,0.0919628,0.0514251,-0.256164,-0.0112292
2.26,0.962902,0.309281,0.104619,0.54341,0.132731,0.0918443,0.0502068,-0.262753,-0.0124633
2.27,0.968339,0.310595,0.105537,0.543906,0.130071,0.0917135,0.0489885,-0.269342,-0.0136975
2.28,0.97378,0.311882,0.106454,0.544389,0.127345,0.0915703,0.0477702,-0.275931,-0.0149316
2.29,0.979226,0.313142,0.107368,0.544861,0.124552,0.0914149,0.0465519,-0.282519,-0.0161657
2.3,0.984677,0.314373,0.108282,0.54532,0.121694,0.091247,0.0453336,-0.289108,-0.0173999
2.31,0.990133,0.315575,0.109193,0.545768,0.11877,0.0910669,0.0441153,-0.295697,-0.018634
2.32,0.995592,0.316748,0.110103,0.546203,0.11578,0.0908744,0.0428969,-0.302286,-0.0198681
2.33,1.00106,0.317891,0.111011,0.546626,0.112724,0.0906695,0.0416786,-0.308874,-0.0211023
2.34,1.00652,0.319002,0.111916,0.547036,0.109603,0.0904523,0.0404603,-0.315463,-0.0223364
2.35,1.012,0.320082,0.11282,0.547435,0.106415,0.0902228,0.039242,-0.322052,-0.0235705
2.36,1.01747,0.32113,0.113721,0.547821,0.103162,0.0899809,0.0380237,-0.328641,-0.0248047
2.37,1.02295,0.322145,0.114619,0.548195,0.0998424,0.0897267,0.0368054,-0.335229,-0.0260388
2.38,1.02844,0.323127,0.115515,0.548557,0.0964571,0.0894601,0.0355871,-0.341818,-0.0272729
2.39,1.03392,0.324074,0.116409,0.548907,0.093006,0.0891812,0.0343688,-0.348407,-0.028507
2.4,1.03942,0.324987,0.117299,0.549245,0.089489,0.08889,0.0331505,-0.354996,-0.0297412
2.41,1.04491,0.325864,0.118186,0.54957,0.0859061,0.0885864,0.0319321,-0.361584,-0.0309753
2.42,1.05041,0.326705,0.119071,0.549883,0.0822573,0.0882705,0.0307138,-0.368173,-0.0322094
2.43,1.05591,0.327509,0.119952,0.550184,0.0785426,0.0879422,0.0294955,-0.374762,-0.0334436
2.44,1.06141,0.328275,0.120829,0.550473,0.0747621,0.0876016,0.0282772,-0.381351,-0.0346777
2.45,1.06692,0.329004,0.121704,0.55075,0.0709156,0.0872487,0.0270589,-0.387939,-0.0359118
2.46,1.07243,0.329694,0.122574,0.551014,0.0670033,0.0868834,0.0258406,-0.394528,-0.037146
2.47,1.07794,0.330344,0.123441,0.551267,0.0630251,0.0865057,0.0246223,-0.401117,-0.0383801
2.48,1.08345,0.330954,0.124304,0.551507,0.0589809,0.0861158,0.023404,-0.407706,-0.0396142
2.49,1.08455,0.33107,0.124476,0.551553,0.0581685,0.0860367,0.0231616,-0.409017,-0.0398598
2.5,1.09006,0.331632,0.125334,0.551783,0.0541325,0.0856375,0.0227866,-0.398195,-0.0399794
2.51,1.09558,0.332153,0.126188,0.552009,0.0502046,0.0852371,0.0224116,-0.387374,-0.040099
2.52,1.1011,0.332636,0.127039,0.552231,0.046385,0.0848355,0.0220367,-0.376553,-0.0402186
2.53,1.10663,0.333081,0.127885,0.55245,0.0426735,0.0844327,0.0216617,-0.365732,-0.0403382
2.54,1.11215,0.33349,0.128727,0.552664,0.0390703,0.0840288,0.0212867,-0.354911,-0.0404578
2.55,1.11768,0.333863,0.129566,0.552875,0.0355753,0.0836236,0.0209117,-0.34409,-0.0405774
2.56,1.12321,0.334202,0.1304,0.553083,0.0321885,0.0832172,0.0205368,-0.333269,-0.0406971
2.57,1.12874,0.334507,0.13123,0.553286,0.02891,0.0828096,0.0201618,-0.322447,-0.0408167
2.58,1.13428,0.334781,0.132056,0.553486,0.0257396,0.0824009,0.0197868,-0.311626,-0.0409363
2.59,1.13981,0.335022,0.132878,0.553682,0.0226774,0.0819909,0.0194118,-0.300805,-0.0410559
2.6,1.14535,0.335234,0.133696,0.553874,0.0197235,0.0815798,0.0190369,-0.289984,-0.0411755
2.61,1.15089,0.335417,0.13451,0.554063,0.0168778,0.0811674,0.0186619,-0.279163,-0.0412951
2.62,1.15643,0.335572,0.135319,0.554247,0.0141402,0.0807539,0.0182869,-0.268342,-0.0414147
2.63,1.16198,0.3357,0.136125,0.554428,0.0115109,0.0803391,0.0179119,-0.257521,-0.0415343
2.64,1.16752,0.335803,0.136926,0.554606,0.00898981,0.0799232,0.017537,-0.2467,-0.041654
2.65,1.17307,0.335881,0.137723,0.554779,0.00657692,0.079506,0.017162,-0.235878,-0.0417736
2.66,1.17862,0.335935,0.138516,0.554949,0.00427224,0.0790877,0.016787,-0.225057,-0.0418932
2.67,1.18417,0.335966,0.139305,0.555115,0.00207578,0.0786682,0.016412,-0.214236,-0.0420128
2.68,1.18972,0.335977,0.14009,0.555277,-1.24813e-05,0.0782474,0.0160371,-0.203415,-0.0421324
2.69,1.19527,0.335967,0.14087,0.555436,-0.00199253,0.0778255,0.0156621,-0.192594,-0.042252
2.7,1.20083,0.335937,0.141646,0.55559,-0.00386436,0.0774024,0.0152871,-0.181773,-0.0423716
2.71,1.20638,0.33589,0.142418,0.555741,-0.00562798,0.0769781,0.0149121,-0.170952,-0.0424912
2.72,1.21194,0.335825,0.143186,0.555888,-0.00728339,0.0765526,0.0145372,-0.160131,-0.0426109
2.73,1.2175,0.335744,0.143949,0.556032,-0.00883059,0.0761259,0.0141622,-0.149309,-0.0427305
2.74,1.22306,0.335649,0.144708,0.556172,-0.0102696,0.075698,0.0137872,-0.138488,-0.0428501
2.75,1.22862,0.335539,0.145463,0.556308,-0.0116004,0.0752689,0.0134122,-0.127667,-0.0429697
2.76,1.23419,0.335417,0.146213,0.55644,-0.0128229,0.0748386,0.0130373,-0.116846,-0.0430893
2.77,1.23975,0.335283,0.14696,0.556568,-0.0139373,0.0744071,0.0126623,-0.106025,-0.0432089
2.78,1.24532,0.335139,0.147702,0.556693,-0.0149434,0.0739744,0.0122873,-0.0952038,-0.0433285
2.79,1.25089,0.334985,0.148439,0.556814,-0.0158414,0.0735405,0.0119124,-0.0843827,-0.0434481
2.8,1.25646,0.334822,0.149172,0.556931,-0.0166311,0.0731054,0.0115374,-0.0735616,-0.0435677
2.81,1.26203,0.334652,0.149901,0.557045,-0.0173126,0.0726692,0.0111624,-0.0627404,-0.0436874
2.82,1.2676,0.334476,0.150626,0.557155,-0.0178859,0.0722317,0.0107874,-0.0519193,-0.043807
2.83,1.27317,0.334295,0.151346,0.557261,-0.018351,0.071793,0.0104125,-0.0410982,-0.0439266
2.84,1.27874,0.33411,0.152062,0.557363,-0.0187079,0.0713532,0.0100375,-0.030277,-0.0440462
2.85,1.28432,0.333921,0.152773,0.557461,-0.0189565,0.0709121,0.0096625,-0.0194559,-0.0441658
2.86,1.28989,0.333731,0.15348,0.557556,-0.019097,0.0704698,0.00928753,-0.00863479,-0.0442854
2.87,1.29547,0.33354,0.154182,0.557647,-0.0191292,0.0700264,0.00891256,0.00218634,-0.044405
2.88,1.30104,0.333349,0.15488,0.557734,-0.0190532,0.0695817,0.00853758,0.0130075,-0.0445246
2.89,1.30662,0.333159,0.155574,0.557818,-0.0188691,0.0691359,0.00816261,0.0238286,-0.0446443
2.9,1.3122,0.332972,0.156263,0.557898,-0.0185767,0.0686889,0.00778763,0.0346497,-0.0447639
2.91,1.31778,0.332788,0.156948,0.557974,-0.0181761,0.0682406,0.00741266,0.0454708,-0.0448835
2.92,1.32336,0.332609,0.157628,0.558046,-0.0176673,0.0677912,0.00703768,0.056292,-0.0450031
2.93,1.32894,0.332435,0.158304,0.558114,-0.0170502,0.0673406,0.00666271,0.0671131,-0.0451227
2.94,1.33452,0.332268,0.158975,0.558179,-0.016325,0.0668887,0.00628774,0.0779342,-0.0452423
2.95,1.3401,0.332109,0.159641,0.55824,-0.0154915,0.0664357,0.00591276,0.0887554,-0.0453619
2.96,1.34569,0.331958,0.160303,0.558297,-0.0145499,0.0659815,0.00553779,0.0995765,-0.0454815
2.97,1.35127,0.331818,0.160961,0.558351,-0.0135,0.0655261,0.00516281,0.110398,-0.0456012
2.98,1.35685,0.331689,0.161614,0.558401,-0.0123419,0.0650695,0.00478784,0.121219,-0.0457208
2.99,1.36244,0.331572,0.162262,0.558447,-0.0110756,0.0646117,0.00441286,0.13204,-0.0458404
3,1.36274,0.331566,0.162297,0.558449,-0.0110054,0.0645873,0.00439296,0.132614,-0.0458467
3.01,1.36832,0.331462,0.16294,0.558493,-0.00967742,0.0641259,0.00444,0.132981,-0.0464309
3.02,1.3739,0.331372,0.163579,0.558538,-0.00834577,0.0636587,0.00448704,0.133348,-0.0470151
3.03,1.37949,0.331295,0.164213,0.558583,-0.00701045,0.0631856,0.00453408,0.133716,-0.0475993
3.04,1.38508,0.331232,0.164843,0.558629,-0.00567146,0.0627067,0.00458113,0.134083,-0.0481835
3.05,1.39066,0.331182,0.165468,0.558675,-0.00432879,0.062222,0.00462817,0.13445,-0.0487677
3.06,1.39625,0.331145,0.166087,0.558721,-0.00298246,0.0617314,0.00467521,0.134817,-0.0493519
3.07,1.40184,0.331122,0.166702,0.558768,-0.00163246,0.0612349,0.00472225,0.135184,-0.0499361
3.08,1.40743,0.331113,0.167312,0.558816,-0.000278782,0.0607327,0.00476929,0.135551,-0.0505203
3.09,1.41301,0.331117,0.167917,0.558864,0.00107856,0.0602245,0.00481634,0.135918,-0.0511045
3.1,1.4186,0.331134,0.168516,0.558912,0.00243958,0.0597106,0.00486338,0.136285,-0.0516887
3.11,1.42419,0.331166,0.169111,0.558961,0.00380427,0.0591908,0.00491042,0.136652,-0.0522729
3.12,1.42978,0.33121,0.1697,0.55901,0.00517263,0.0586651,0.00495746,0.137019,-0.052857
3.13,1.43537,0.331269,0.170284,0.55906,0.00654466,0.0581336,0.0050045,0.137387,-0.0534412
3.14,1.44096,0.331341,0.170863,0.55911,0.00792036,0.0575963,0.00505155,0.137754,-0.0540254
3.15,1.44655,0.331427,0.171436,0.559161,0.00929973,0.0570531,0.00509859,0.138121,-0.0546096
3.16,1.45215,0.331527,0.172004,0.559212,0.0106828,0.0565041,0.00514563,0.138488,-0.0551938
3.17,1.45774,0.331641,0.172566,0.559264,0.0120695,0.0559492,0.00519267,0.138855,-0.055778
3.18,1.46333,0.331769,0.173123,0.559316,0.0134599,0.0553885,0.00523971,0.139222,-0.0563622
3.19,1.46893,0.33191,0.173674,0.559369,0.0148539,0.054822,0.00528676,0.139589,-0.0569464
3.2,1.47452,0.332066,0.174219,0.559422,0.0162517,0.0542496,0.0053338,0.139956,-0.0575306
3.21,1.48011,0.332235,0.174759,0.559475,0.0176531,0.0536714,0.00538084,0.140323,-0.0581148
3.22,1.48571,0.332419,0.175293,0.559529,0.0190581,0.0530873,0.00542788,0.14069,-0.058699
3.23,1.4913,0.332617,0.175821,0.559584,0.0204669,0.0524974,0.00547492,0.141058,-0.0592832
3.24,1.4969,0.332828,0.176343,0.559639,0.0218793,0.0519016,0.00552197,0.141425,-0.0598674
3.25,1.5025,0.333054,0.176859,0.559694,0.0232954,0.0513,0.00556901,0.141792,-0.0604516
3.26,1.50809,0.333294,0.177369,0.55975,0.0247151,0.0506926,0.00561605,0.142159,-0.0610357
3.27,1.51369,0.333548,0.177872,0.559807,0.0261385,0.0500793,0.00566309,0.142526,-0.0616199
3.28,1.51929,0.333817,0.17837,0.559864,0.0275656,0.0494602,0.00571013,0.142893,-0.0622041
3.29,1.52489,0.3341,0.178862,0.559921,0.0289964,0.0488353,0.00575718,0.14326,-0.0627883
3.3,1.53049,0.334397,0.179347,0.559979,0.0304308,0.0482044,0.00580422,0.143627,-0.0633725
3.31,1.53609,0.334708,0.179826,0.560037,0.0318689,0.0475678,0.00585126,0.143994,-0.0639567
3.32,1.54169,0.335034,0.180298,0.560096,0.0333107,0.0469253,0.0058983,0.144361,-0.0645409
3.33,1.54729,0.335375,0.180764,0.560155,0.0347562,0.046277,0.00594534,0.144728,-0.0651251
3.34,1.55289,0.335729,0.181224,0.560215,0.0362053,0.0456228,0.00599239,0.145096,-0.0657093
3.35,1.55849,0.336099,0.181677,0.560275,0.0376581,0.0449628,0.00603943,0.145463,-0.0662935
3.36,1.5641,0.336483,0.182123,0.560335,0.0391145,0.0442969,0.00608647,0.14583,-0.0668777
3.37,1.5697,0.336881,0.182563,0.560396,0.0405747,0.0436252,0.00613351,0.146197,-0.0674619
3.38,1.57531,0.337294,0.182995,0.560458,0.0420385,0.0429477,0.00618055,0.146564,-0.0680461
3.39,1.58091,0.337722,0.183422,0.56052,0.0435059,0.0422643,0.0062276,0.146931,-0.0686303
3.4,1.58652,0.338164,0.183841,0.560583,0.0449771,0.0415751,0.00627464,0.147298,-0.0692144
3.41,1.59212,0.338621,0.184253,0.560646,0.0464519,0.04088,0.00632168,0.147665,-0.0697986
3.42,1.59773,0.339093,0.184658,0.560709,0.0479304,0.0401791,0.00636872,0.148032,-0.0703828
3.43,1.60334,0.33958,0.185057,0.560773,0.0494126,0.0394724,0.00641576,0.148399,-0.070967
3.44,1.60894,0.340082,0.185448,0.560837,0.0508984,0.0387598,0.00646281,0.148767,-0.0715512
3.45,1.61455,0.340598,0.185832,0.560902,0.0523879,0.0380414,0.00650985,0.149134,-0.0721354
3.46,1.62016,0.341129,0.186209,0.560968,0.0538811,0.0373171,0.00655689,0.149501,-0.0727196
3.47,1.62577,0.341676,0.186578,0.561033,0.0553779,0.036587,0.00660393,0.149868,-0.0733038
3.48,1.63138,0.342237,0.18694,0.5611,0.0568784,0.035851,0.00665097,0.150235,-0.073888
3.49,1.63699,0.342813,0.187295,0.561166,0.0583826,0.0351092,0.00669802,0.150602,-0.0744722
3.5,1.64261,0.343405,0.187642,0.561234,0.0598905,0.0343616,0.00674506,0.150969,-0.0750564
3.51,1.64461,0.343619,0.187764,0.561258,0.0604287,0.0340937,0.00676182,0.1511,-0.0752646
3.52,1.65022,0.344231,0.188102,0.561324,0.0619297,0.0333468,0.00643976,0.149103,-0.0741161
3.53,1.65583,0.344858,0.188431,0.561386,0.0634108,0.0326114,0.0061177,0.147107,-0.0729676
3.54,1.66145,0.345499,0.188754,0.561446,0.0648719,0.0318874,0.00579563,0.14511,-0.0718192
3.55,1.66706,0.346155,0.189069,0.561502,0.066313,0.031175,0.00547357,0.143113,-0.0706707
3.56,1.67268,0.346825,0.189377,0.561555,0.0677341,0.030474,0.0051515,0.141117,-0.0695222
3.57,1.67829,0.34751,0.189679,0.561605,0.0691353,0.0297845,0.00482944,0.13912,-0.0683738
3.58,1.68391,0.348208,0.189973,0.561652,0.0705165,0.0291066,0.00450738,0.137123,-0.0672253
3.59,1.68953,0.34892,0.190261,0.561696,0.0718778,0.02844,0.00418531,0.135127,-0.0660768
3.6,1.69514,0.349645,0.190542,0.561736,0.0732191,0.027785,0.00386325,0.13313,-0.0649284
3.61,1.70076,0.350384,0.190817,0.561773,0.0745404,0.0271415,0.00354119,0.131133,-0.0637799
3.62,1.70638,0.351136,0.191085,0.561807,0.0758417,0.0265094,0.00321912,0.129137,-0.0626314
3.63,1.712,0.351901,0.191347,0.561837,0.0771231,0.0258888,0.00289706,0.12714,-0.061483
3.64,1.71762,0.352678,0.191603,0.561865,0.0783845,0.0252798,0.002575,0.125143,-0.0603345
3.65,1.72323,0.353468,0.191852,0.561889,0.079626,0.0246822,0.00225293,0.123146,-0.059186
3.66,1.72885,0.354271,0.192096,0.56191,0.0808474,0.024096,0.00193087,0.12115,-0.0580376
3.67,1.73447,0.355085,0.192334,0.561927,0.082049,0.0235214,0.0016088,0.119153,-0.0568891
3.68,1.74009,0.355912,0.192567,0.561942,0.0832305,0.0229583,0.00128674,0.117156,-0.0557406
3.69,1.74571,0.35675,0.192794,0.561953,0.0843921,0.0224066,0.000964677,0.11516,-0.0545922
3.7,1.75133,0.3576,0.193015,0.561961,0.0855337,0.0218664,0.000642614,0.113163,-0.0534437
3.71,1.75695,0.358461,0.193231,0.561966,0.0866553,0.0213377,0.00032055,0.111166,-0.0522953
3.72,1.76257,0.359333,0.193442,0.561967,0.087757,0.0208205,-1.51381e-06,0.10917,-0.0511468
3.73,1.76819,0.360216,0.193647,0.561966,0.0888387,0.0203148,-0.000323577,0.107173,-0.0499983
3.74,1.77381,0.361109,0.193848,0.561961,0.0899005,0.0198205,-0.000645641,0.105176,-0.0488499
3.75,1.77943,0.362014,0.194044,0.561953,0.0909423,0.0193378,-0.000967705,0.10318,-0.0477014
3.76,1.78505,0.362928,0.194235,0.561942,0.0919641,0.0188665,-0.00128977,0.101183,-0.0465529
3.77,1.79067,0.363853,0.194421,0.561927,0.0929659,0.0184067,-0.00161183,0.0991864,-0.0454045
3.78,1.79629,0.364787,0.194603,0.561909,0.0939478,0.0179584,-0.0019339,0.0971897,-0.044256
3.79,1.80191,0.365732,0.19478,0.561888,0.0949097,0.0175216,-0.00225596,0.095193,-0.0431075
3.8,1.80753,0.366685,0.194954,0.561864,0.0958517,0.0170963,-0.00257802,0.0931964,-0.0419591
3.81,1.81314,0.367649,0.195122,0.561837,0.0967737,0.0166824,-0.00290009,0.0911997,-0.0408106
3.82,1.81876,0.368621,0.195287,0.561806,0.0976757,0.0162801,-0.00322215,0.089203,-0.0396621
3.83,1.82438,0.369602,0.195448,0.561772,0.0985577,0.0158892,-0.00354421,0.0872063,-0.0385137
3.84,1.83,0.370592,0.195605,0.561735,0.0994198,0.0155098,-0.00386628,0.0852097,-0.0373652
3.85,1.83561,0.37159,0.195758,0.561695,0.100262,0.0151419,-0.00418834,0.083213,-0.0362167
